NtryRef;AcctIBAN;BookgDt;ValDt;Amt;Ccy;CdtDbtInd;BkTxCd;CdtrDbtrNm;CdtrDbtrIBAN;RmtInf;AddtlNtryInf;MCC
LENA-000460;CH4400700110001234567;2024-05-20;2024-05-20;67.85;CHF;DBIT;PMNT-CCRD-POSD;Coiffeur Seefeld;;;Einkauf Coiffeur Seefeld Zürich Karte xxxx 4821;
LENA-000461;CH4400700110001234567;2024-05-20;2024-05-20;23.90;CHF;DBIT;PMNT-CCRD-POSD;Ticketcorner;;;Einkauf Ticketcorner Zürich Karte xxxx 4821;
LENA-000462;CH4400700110001234567;2024-05-20;2024-05-20;20.25;CHF;DBIT;PMNT-CCRD-POSD;Orell Füssli;;;Einkauf Orell Füssli Zürich Karte xxxx 4821;
LENA-000463;CH4400700110001234567;2024-05-20;2024-05-20;18.80;CHF;DBIT;PMNT-IDDT-ESDD;Viseca Card Services SA;;;Lastschrift Viseca Card Services SA Monatsrechnung 04/2024;
LENA-000464;CH4400700110001234567;2024-05-20;2024-05-20;13.95;CHF;DBIT;PMNT-CCRD-POSD;Spotify AB;;;Einkauf Spotify P2F4A1 Stockholm Karte xxxx 4821;5815
LENA-000465;CH4400700110001234567;2024-05-20;2024-05-20;9.90;CHF;DBIT;PMNT-CCRD-POSD;;;;TWINT *Migros;
LENA-000466;CH4400700110001234567;2024-05-21;2024-05-21;160.00;CHF;DBIT;PMNT-CCRD-CWDL;;;;Bargeldbezug Postomat Zürich Wiedikon Karte xxxx 4821;6011
LENA-000467;CH4400700110001234567;2024-05-27;2024-05-27;500.00;CHF;DBIT;PMNT-ICDT-BOOK;;CH7100700110009876543;;Übertrag auf Sparkonto;
LENA-000468;CH4400700110001234567;2024-05-27;2024-05-27;61.05;CHF;DBIT;PMNT-CCRD-POSD;Shell;;;Einkauf Shell Zürich Karte xxxx 4821;5541
LENA-000469;CH4400700110001234567;2024-05-27;2024-05-27;52.15;CHF;DBIT;PMNT-CCRD-POSD;Fantasywelt Zürich;;;Einkauf Fantasywelt Zürich Zürich Karte xxxx 4821;5945
LENA-000470;CH4400700110001234567;2024-05-27;2024-05-27;31.35;CHF;DBIT;PMNT-CCRD-POSD;Starbucks;;;Einkauf Starbucks Zürich Karte xxxx 4821;5812
LENA-000471;CH4400700110001234567;2024-05-27;2024-05-27;6823.75;CHF;CRDT;PMNT-RCDT-SALA;Limmat Data Solutions AG;CH9300762011623852957;;Gutschrift Lohn Mai 2024;
LENA-000472;CH7100700110009876543;2024-05-27;2024-05-27;500.00;CHF;CRDT;PMNT-RCDT-BOOK;;CH4400700110001234567;;Übertrag auf Sparkonto;
LENA-000473;CH4400700110001234567;2024-05-28;2024-05-28;1020.00;CHF;DBIT;PMNT-ICDT-STDO;Steueramt der Stadt Zürich;;;Dauerauftrag Steuern Ratenzahlung;
LENA-000474;CH4400700110001234567;2024-05-28;2024-05-28;60.75;CHF;DBIT;PMNT-CCRD-POSD;Starbucks;;;Einkauf Starbucks Zürich Karte xxxx 4821;5812
LENA-000475;CH4400700110001234567;2024-05-28;2024-05-28;21.15;CHF;DBIT;PMNT-ICDT-ESCT;;;;TWINT *Sende an Anna Meier;
LENA-000476;CH4400700110001234567;2024-05-28;2024-05-28;14.75;CHF;DBIT;PMNT-CCRD-POSD;Parkingpay;;;Einkauf Parkingpay Zürich Karte xxxx 4821;
LENA-000477;CH4400700110001234567;2024-05-28;2024-05-28;3.00;CHF;DBIT;ACMT-MDOP-CHRG;;;;Preis für Kontoführung;
LENA-000478;CH4400700110001234567;2024-06-03;2024-06-03;1850.00;CHF;DBIT;PMNT-ICDT-STDO;Immobilien Verwaltung Seefeld AG;;;Dauerauftrag Miete Wohnung Josefstrasse 12;
LENA-000479;CH4400700110001234567;2024-06-03;2024-06-03;220.00;CHF;DBIT;PMNT-CCRD-CWDL;;;;Bargeldbezug Bancomat UBS Stauffacher Karte xxxx 4821;6011
LENA-000480;CH4400700110001234567;2024-06-03;2024-06-03;150.00;CHF;DBIT;PMNT-ICDT-STDO;Immobilien Verwaltung Seefeld AG;;;Dauerauftrag Einstellplatz Nr. 17;
LENA-000481;CH4400700110001234567;2024-06-03;2024-06-03;89.00;CHF;DBIT;PMNT-IDDT-ESDD;Update Fitness AG;;;LSV Update Fitness Abo;
LENA-000482;CH4400700110001234567;2024-06-03;2024-06-03;36.00;CHF;DBIT;PMNT-CCRD-POSD;Orell Füssli;;;Einkauf Orell Füssli Zürich Karte xxxx 4821;
LENA-000483;CH4400700110001234567;2024-06-03;2024-06-03;34.45;CHF;DBIT;PMNT-CCRD-POSD;Lidl;;;Einkauf Lidl Zürich Karte xxxx 4821;5411
LENA-000484;CH4400700110001234567;2024-06-03;2024-06-03;26.80;CHF;DBIT;PMNT-CCRD-POSD;Zeughauskeller;;;Einkauf Zeughauskeller Zürich Karte xxxx 4821;5812
LENA-000485;CH4400700110001234567;2024-06-03;2024-06-03;15.90;CHF;DBIT;PMNT-CCRD-POSD;Denner;;;Einkauf Denner Zürich Karte xxxx 4821;5411
LENA-000486;CH4400700110001234567;2024-06-03;2024-06-03;5.15;CHF;DBIT;PMNT-CCRD-POSD;;;;TWINT *Kafi Dihei;
LENA-000487;CH4400700110001234567;2024-06-04;2024-06-04;50.70;CHF;DBIT;PMNT-CCRD-POSD;Starbucks;;;Einkauf Starbucks Zürich Karte xxxx 4821;5812
LENA-000488;CH4400700110001234567;2024-06-04;2024-06-04;43.15;CHF;DBIT;PMNT-CCRD-POSD;Holy Cow Gourmet Burger;;;Einkauf Holy Cow Gourmet Burger Zürich Karte xxxx 4821;5812
LENA-000489;CH4400700110001234567;2024-06-04;2024-06-04;42.75;CHF;DBIT;PMNT-CCRD-POSD;Aldi Suisse;;;Einkauf Aldi Suisse Zürich HB Karte xxxx 4821;5411
LENA-000490;CH4400700110001234567;2024-06-04;2024-06-04;17.75;CHF;DBIT;PMNT-CCRD-POSD;Migros;;;Einkauf Migros Zürich Karte xxxx 4821;5411
LENA-000491;CH4400700110001234567;2024-06-05;2024-06-05;389.00;CHF;DBIT;PMNT-IDDT-ESDD;Helsana Versicherungen AG;;;LSV Prämie Grundversicherung 06/2024;
LENA-000492;CH4400700110001234567;2024-06-05;2024-06-05;14.35;CHF;DBIT;PMNT-CCRD-POSD;Parkingpay;;;Einkauf Parkingpay Zürich Karte xxxx 4821;
LENA-000493;CH4400700110001234567;2024-06-10;2024-06-10;160.00;CHF;DBIT;PMNT-CCRD-CWDL;;;;Bargeldbezug Bancomat UBS Stauffacher Karte xxxx 4821;6011
LENA-000494;CH4400700110001234567;2024-06-10;2024-06-10;58.35;CHF;DBIT;PMNT-CCRD-POSD;Holy Cow Gourmet Burger;;;Einkauf Holy Cow Gourmet Burger Zürich Karte xxxx 4821;5812
LENA-000495;CH4400700110001234567;2024-06-10;2024-06-10;49.90;CHF;DBIT;PMNT-IDDT-ESDD;Sunrise GmbH;;;LSV Sunrise Mobile Abo;
LENA-000496;CH4400700110001234567;2024-06-10;2024-06-10;24.30;CHF;DBIT;PMNT-CCRD-POSD;Aldi Suisse;;;Einkauf Aldi Suisse Zürich Karte xxxx 4821;5411
LENA-000497;CH4400700110001234567;2024-06-10;2024-06-10;16.85;CHF;DBIT;PMNT-CCRD-POSD;SBB Mobile;;;Einkauf SBB Mobile Zürich Karte xxxx 4821;4111
LENA-000498;CH4400700110001234567;2024-06-10;2024-06-10;8.20;CHF;DBIT;PMNT-CCRD-POSD;SBB Mobile;;;Einkauf SBB Mobile Zürich Karte xxxx 4821;4111
LENA-000499;CH4400700110001234567;2024-06-10;2024-06-10;7.60;CHF;DBIT;PMNT-CCRD-POSD;SBB Mobile;;;Einkauf SBB Mobile Zürich Karte xxxx 4821;4111
LENA-000500;CH4400700110001234567;2024-06-11;2024-06-11;54.00;CHF;DBIT;PMNT-CCRD-POSD;Zeughauskeller;;;Einkauf Zeughauskeller Zürich Karte xxxx 4821;5812
LENA-000501;CH4400700110001234567;2024-06-11;2024-06-11;27.45;CHF;DBIT;PMNT-CCRD-POSD;Zalando;;;Einkauf Zalando Zürich Karte xxxx 4821;5651
LENA-000502;CH4400700110001234567;2024-06-12;2024-06-12;102.90;CHF;DBIT;PMNT-CCRD-POSD;Socar Tankstelle;;;Einkauf Socar Tankstelle Zürich Karte xxxx 4821;5541
LENA-000503;CH4400700110001234567;2024-06-12;2024-06-12;39.35;CHF;DBIT;PMNT-CCRD-POSD;;;;TWINT *Bäckerei Hug;
LENA-000504;CH4400700110001234567;2024-06-12;2024-06-12;18.90;CHF;DBIT;PMNT-CCRD-POSD;Netflix International B.V.;;;Einkauf NETFLIX.COM Karte xxxx 4821;4899
LENA-000505;CH4400700110001234567;2024-06-13;2024-06-13;55.90;CHF;DBIT;PMNT-CCRD-POSD;Aldi Suisse;;;Einkauf Aldi Suisse Zürich Karte xxxx 4821;5411
LENA-000506;CH4400700110001234567;2024-06-13;2024-06-13;43.85;CHF;DBIT;PMNT-CCRD-POSD;Holy Cow Gourmet Burger;;;Einkauf Holy Cow Gourmet Burger Zürich Karte xxxx 4821;5812
LENA-000507;CH4400700110001234567;2024-06-13;2024-06-13;40.25;CHF;DBIT;PMNT-CCRD-POSD;Ticketcorner;;;Einkauf Ticketcorner Zürich Karte xxxx 4821;
LENA-000508;CH4400700110001234567;2024-06-14;2024-06-14;42.65;CHF;DBIT;PMNT-CCRD-POSD;Tibits;;;Einkauf Tibits Zürich Karte xxxx 4821;5812
LENA-000509;CH4400700110001234567;2024-06-14;2024-06-14;13.55;CHF;DBIT;PMNT-CCRD-POSD;Denner;;;Einkauf Denner Winterthur Karte xxxx 4821;5411
LENA-000510;CH4400700110001234567;2024-06-17;2024-06-17;904.10;CHF;DBIT;PMNT-ICDT-DMCT;Steueramt der Stadt Zürich;;;Zahlung Schlussrechnung Staats- und Gemeindesteuern;
LENA-000511;CH4400700110001234567;2024-06-17;2024-06-17;459.00;CHF;DBIT;PMNT-IDDT-ESDD;AMAG Leasing AG;;;Lastschrift Leasingvertrag 4410-2231 Rate;
LENA-000512;CH4400700110001234567;2024-06-17;2024-06-17;65.10;CHF;DBIT;PMNT-CCRD-POSD;Migros;;;Einkauf Migros Zürich Karte xxxx 4821;5411
LENA-000513;CH4400700110001234567;2024-06-17;2024-06-17;25.85;CHF;DBIT;PMNT-CCRD-POSD;Ticketcorner;;;Einkauf Ticketcorner Zürich Karte xxxx 4821;
LENA-000514;CH4400700110001234567;2024-06-18;2024-06-18;117.60;CHF;DBIT;PMNT-CCRD-POSD;Coop;;;Einkauf Coop Winterthur Karte xxxx 4821;5411
LENA-000515;CH4400700110001234567;2024-06-18;2024-06-18;13.95;CHF;DBIT;PMNT-CCRD-POSD;Spotify AB;;;Einkauf Spotify P2F4A1 Stockholm Karte xxxx 4821;5815
LENA-000516;CH4400700110001234567;2024-06-19;2024-06-19;11.70;CHF;DBIT;PMNT-CCRD-POSD;Parkingpay;;;Einkauf Parkingpay Zürich Karte xxxx 4821;
LENA-000517;CH4400700110001234567;2024-06-20;2024-06-20;216.00;CHF;DBIT;PMNT-CCRD-POSD;Denner;;;Einkauf Denner Zürich Karte xxxx 4821;5411
LENA-000518;CH4400700110001234567;2024-06-20;2024-06-20;78.25;CHF;DBIT;PMNT-CCRD-POSD;Migrol Tankstelle;;;Einkauf Migrol Tankstelle Zürich Karte xxxx 4821;5541
LENA-000519;CH4400700110001234567;2024-06-20;2024-06-20;57.00;CHF;DBIT;PMNT-IDDT-ESDD;Viseca Card Services SA;;;Lastschrift Viseca Card Services SA Monatsrechnung 05/2024;
LENA-000520;CH4400700110001234567;2024-06-20;2024-06-20;40.20;CHF;DBIT;PMNT-CCRD-POSD;Restaurant Hiltl;;;Einkauf Restaurant Hiltl Zürich Karte xxxx 4821;5812
LENA-000521;CH4400700110001234567;2024-06-24;2024-06-24;159.80;CHF;DBIT;PMNT-CCRD-POSD;Games Workshop Zürich;;;Einkauf Games Workshop Zürich Zürich Karte xxxx 4821;5945
LENA-000522;CH4400700110001234567;2024-06-24;2024-06-24;53.45;CHF;DBIT;PMNT-CCRD-POSD;Aldi Suisse;;;Einkauf Aldi Suisse Winterthur Karte xxxx 4821;5411
LENA-000523;CH4400700110001234567;2024-06-24;2024-06-24;34.00;CHF;DBIT;PMNT-CCRD-POSD;Denner;;;Einkauf Denner Zürich Karte xxxx 4821;5411
LENA-000524;CH4400700110001234567;2024-06-25;2024-06-25;29.90;CHF;DBIT;PMNT-CCRD-POSD;Fantasywelt Zürich;;;Einkauf Fantasywelt Zürich Zürich Karte xxxx 4821;5945
LENA-000525;CH4400700110001234567;2024-06-25;2024-06-25;6823.75;CHF;CRDT;PMNT-RCDT-SALA;Limmat Data Solutions AG;CH9300762011623852957;;Gutschrift Lohn Juni 2024;
LENA-000526;CH4400700110001234567;2024-06-26;2024-06-26;500.00;CHF;DBIT;PMNT-ICDT-BOOK;;CH7100700110009876543;;Übertrag auf Sparkonto;
LENA-000527;CH4400700110001234567;2024-06-26;2024-06-26;71.35;CHF;DBIT;PMNT-CCRD-POSD;Starbucks;;;Einkauf Starbucks Zürich Karte xxxx 4821;5812
LENA-000528;CH4400700110001234567;2024-06-26;2024-06-26;35.00;CHF;DBIT;PMNT-CCRD-POSD;Aldi Suisse;;;Einkauf Aldi Suisse Zürich HB Karte xxxx 4821;5411
LENA-000529;CH4400700110001234567;2024-06-26;2024-06-26;12.80;CHF;DBIT;PMNT-CCRD-POSD;ZVV Ticketautomat;;;Einkauf ZVV Ticketautomat Zürich Karte xxxx 4821;4111
LENA-000530;CH7100700110009876543;2024-06-26;2024-06-26;500.00;CHF;CRDT;PMNT-RCDT-BOOK;;CH4400700110001234567;;Übertrag auf Sparkonto;
LENA-000531;CH4400700110001234567;2024-06-27;2024-06-27;50.10;CHF;DBIT;PMNT-CCRD-POSD;Holy Cow Gourmet Burger;;;Einkauf Holy Cow Gourmet Burger Zürich Karte xxxx 4821;5812
LENA-000532;CH4400700110001234567;2024-06-27;2024-06-27;23.70;CHF;DBIT;PMNT-CCRD-POSD;ZVV Ticketautomat;;;Einkauf ZVV Ticketautomat Zürich Karte xxxx 4821;4111
LENA-000533;CH4400700110001234567;2024-06-28;2024-06-28;1020.00;CHF;DBIT;PMNT-ICDT-STDO;Steueramt der Stadt Zürich;;;Dauerauftrag Steuern Ratenzahlung;
LENA-000534;CH4400700110001234567;2024-06-28;2024-06-28;91.10;CHF;DBIT;PMNT-CCRD-POSD;BP Tankstelle;;;Einkauf BP Tankstelle Zürich Karte xxxx 4821;5541
LENA-000535;CH4400700110001234567;2024-06-28;2024-06-28;13.50;CHF;DBIT;PMNT-CCRD-POSD;SBB Mobile;;;Einkauf SBB Mobile Zürich Karte xxxx 4821;4111
LENA-000536;CH4400700110001234567;2024-06-28;2024-06-28;4.65;CHF;DBIT;PMNT-CCRD-POSD;Parkingpay;;;Einkauf Parkingpay Zürich Karte xxxx 4821;
LENA-000537;CH4400700110001234567;2024-06-28;2024-06-28;3.00;CHF;DBIT;ACMT-MDOP-CHRG;;;;Preis für Kontoführung;
LENA-000538;CH4400700110001234567;2024-06-28;2024-06-28;45.70;CHF;CRDT;PMNT-RCDT-ESCT;;;;TWINT *Empfangen von Luca Bernasconi;
LENA-000539;CH4400700110001234567;2024-07-01;2024-07-01;1850.00;CHF;DBIT;PMNT-ICDT-STDO;Immobilien Verwaltung Seefeld AG;;;Dauerauftrag Miete Wohnung Josefstrasse 12;
LENA-000540;CH4400700110001234567;2024-07-01;2024-07-01;150.00;CHF;DBIT;PMNT-ICDT-STDO;Immobilien Verwaltung Seefeld AG;;;Dauerauftrag Einstellplatz Nr. 17;
LENA-000541;CH4400700110001234567;2024-07-01;2024-07-01;32.95;CHF;DBIT;PMNT-CCRD-POSD;Aldi Suisse;;;Einkauf Aldi Suisse Zürich Karte xxxx 4821;5411
LENA-000542;CH4400700110001234567;2024-07-02;2024-07-02;65.50;CHF;DBIT;PMNT-CCRD-POSD;Zalando;;;Einkauf Zalando Zürich Karte xxxx 4821;5651
LENA-000543;CH4400700110001234567;2024-07-02;2024-07-02;25.85;CHF;DBIT;PMNT-ICDT-ESCT;;;;TWINT *Sende an Jonas Frei;
LENA-000544;CH4400700110001234567;2024-07-02;2024-07-02;11.40;CHF;DBIT;PMNT-CCRD-POSD;Coop;;;Einkauf Coop Winterthur Karte xxxx 4821;5411
LENA-000545;CH4400700110001234567;2024-07-03;2024-07-03;89.00;CHF;DBIT;PMNT-IDDT-ESDD;Update Fitness AG;;;LSV Update Fitness Abo;
LENA-000546;CH4400700110001234567;2024-07-04;2024-07-04;24.10;CHF;DBIT;PMNT-CCRD-POSD;Kino Arena;;;Einkauf Kino Arena Zürich Karte xxxx 4821;
LENA-000547;CH4400700110001234567;2024-07-05;2024-07-05;389.00;CHF;DBIT;PMNT-IDDT-ESDD;Helsana Versicherungen AG;;;LSV Prämie Grundversicherung 07/2024;
LENA-000548;CH4400700110001234567;2024-07-05;2024-07-05;54.30;CHF;DBIT;PMNT-CCRD-POSD;Tibits;;;Einkauf Tibits Zürich Karte xxxx 4821;5812
LENA-000549;CH4400700110001234567;2024-07-08;2024-07-08;70.70;CHF;DBIT;PMNT-CCRD-POSD;Coop;;;Einkauf Coop Zürich Karte xxxx 4821;5411
LENA-000550;CH4400700110001234567;2024-07-08;2024-07-08;49.90;CHF;DBIT;PMNT-IDDT-ESDD;Sunrise GmbH;;;LSV Sunrise Mobile Abo;
LENA-000551;CH4400700110001234567;2024-07-08;2024-07-08;27.20;CHF;DBIT;PMNT-ICDT-ESCT;;;;TWINT *Sende an Jonas Frei;
LENA-000552;CH4400700110001234567;2024-07-08;2024-07-08;18.00;CHF;DBIT;PMNT-CCRD-POSD;Starbucks;;;Einkauf Starbucks Zürich Karte xxxx 4821;5812
LENA-000553;CH4400700110001234567;2024-07-08;2024-07-08;10.30;CHF;DBIT;PMNT-CCRD-POSD;;;;TWINT *Migros;
LENA-000554;CH4400700110001234567;2024-07-09;2024-07-09;46.90;CHF;DBIT;PMNT-CCRD-POSD;Coop;;;Einkauf Coop Winterthur Karte xxxx 4821;5411
LENA-000555;CH4400700110001234567;2024-07-09;2024-07-09;22.30;CHF;DBIT;PMNT-CCRD-POSD;ZVV Ticketautomat;;;Einkauf ZVV Ticketautomat Zürich Karte xxxx 4821;4111
LENA-000556;CH4400700110001234567;2024-07-10;2024-07-10;73.65;CHF;DBIT;PMNT-CCRD-POSD;Shell;;;Einkauf Shell Zürich Karte xxxx 4821;5541
LENA-000557;CH4400700110001234567;2024-07-10;2024-07-10;56.60;CHF;DBIT;PMNT-CCRD-POSD;Starbucks;;;Einkauf Starbucks Zürich Karte xxxx 4821;5812
LENA-000558;CH4400700110001234567;2024-07-10;2024-07-10;42.50;CHF;DBIT;PMNT-ICDT-ESCT;;;;TWINT *Sende an Luca Bernasconi;
LENA-000559;CH4400700110001234567;2024-07-10;2024-07-10;12.00;CHF;DBIT;PMNT-CCRD-POSD;Lidl;;;Einkauf Lidl Zürich HB Karte xxxx 4821;5411
LENA-000560;CH4400700110001234567;2024-07-11;2024-07-11;68.20;CHF;DBIT;PMNT-CCRD-POSD;IKEA;;;Einkauf IKEA Zürich Karte xxxx 4821;5651
LENA-000561;CH4400700110001234567;2024-07-12;2024-07-12;85.75;CHF;DBIT;PMNT-CCRD-POSD;IKEA;;;Einkauf IKEA Zürich Karte xxxx 4821;5651
LENA-000562;CH4400700110001234567;2024-07-12;2024-07-12;61.80;CHF;DBIT;PMNT-CCRD-POSD;Lidl;;;Einkauf Lidl Winterthur Karte xxxx 4821;5411
LENA-000563;CH4400700110001234567;2024-07-12;2024-07-12;18.90;CHF;DBIT;PMNT-CCRD-POSD;Netflix International B.V.;;;Einkauf NETFLIX.COM Karte xxxx 4821;4899
LENA-000564;CH4400700110001234567;2024-07-12;2024-07-12;9.25;CHF;DBIT;PMNT-CCRD-POSD;;;;TWINT *Migros;
LENA-000565;CH4400700110001234567;2024-07-15;2024-07-15;459.00;CHF;DBIT;PMNT-IDDT-ESDD;AMAG Leasing AG;;;Lastschrift Leasingvertrag 4410-2231 Rate;
LENA-000566;CH4400700110001234567;2024-07-15;2024-07-15;14.95;CHF;DBIT;PMNT-CCRD-POSD;Parkhaus Urania;;;Einkauf Parkhaus Urania Zürich Karte xxxx 4821;
LENA-000567;CH4400700110001234567;2024-07-16;2024-07-16;44.85;CHF;DBIT;PMNT-CCRD-POSD;Denner;;;Einkauf Denner Zürich Karte xxxx 4821;5411
LENA-000568;CH4400700110001234567;2024-07-16;2024-07-16;22.25;CHF;DBIT;PMNT-ICDT-ESCT;;;;TWINT *Sende an Anna Meier;
LENA-000569;CH4400700110001234567;2024-07-18;2024-07-18;26.80;CHF;DBIT;PMNT-CCRD-POSD;Starbucks;;;Einkauf Starbucks Zürich Karte xxxx 4821;5812
LENA-000570;CH4400700110001234567;2024-07-18;2024-07-18;22.70;CHF;DBIT;PMNT-CCRD-POSD;Holy Cow Gourmet Burger;;;Einkauf Holy Cow Gourmet Burger Zürich Karte xxxx 4821;5812
LENA-000571;CH4400700110001234567;2024-07-18;2024-07-18;22.10;CHF;DBIT;PMNT-CCRD-POSD;Aldi Suisse;;;Einkauf Aldi Suisse Winterthur Karte xxxx 4821;5411
LENA-000572;CH4400700110001234567;2024-07-18;2024-07-18;13.95;CHF;DBIT;PMNT-CCRD-POSD;Spotify AB;;;Einkauf Spotify P2F4A1 Stockholm Karte xxxx 4821;5815
LENA-000573;CH4400700110001234567;2024-07-22;2024-07-22;101.65;CHF;DBIT;PMNT-CCRD-POSD;Zeughauskeller;;;Einkauf Zeughauskeller Zürich Karte xxxx 4821;5812
LENA-000574;CH4400700110001234567;2024-07-22;2024-07-22;99.60;CHF;DBIT;PMNT-IDDT-ESDD;ewz Elektrizitätswerk der Stadt Zürich;;;LSV Stromrechnung;
LENA-000575;CH4400700110001234567;2024-07-22;2024-07-22;60.80;CHF;DBIT;PMNT-CCRD-POSD;Coiffeur Seefeld;;;Einkauf Coiffeur Seefeld Zürich Karte xxxx 4821;
LENA-000576;CH4400700110001234567;2024-07-22;2024-07-22;51.60;CHF;DBIT;PMNT-CCRD-POSD;Sushi Mania;;;Einkauf Sushi Mania Zürich Karte xxxx 4821;5812
LENA-000577;CH4400700110001234567;2024-07-22;2024-07-22;40.25;CHF;DBIT;PMNT-CCRD-POSD;Lidl;;;Einkauf Lidl Zürich HB Karte xxxx 4821;5411
LENA-000578;CH4400700110001234567;2024-07-22;2024-07-22;39.85;CHF;DBIT;PMNT-CCRD-POSD;Games Workshop Zürich;;;Einkauf Games Workshop Zürich Zürich Karte xxxx 4821;5945
LENA-000579;CH4400700110001234567;2024-07-22;2024-07-22;31.55;CHF;DBIT;PMNT-CCRD-POSD;Aldi Suisse;;;Einkauf Aldi Suisse Winterthur Karte xxxx 4821;5411
LENA-000580;CH4400700110001234567;2024-07-22;2024-07-22;25.15;CHF;DBIT;PMNT-CCRD-POSD;Tibits;;;Einkauf Tibits Zürich Karte xxxx 4821;5812
LENA-000581;CH4400700110001234567;2024-07-22;2024-07-22;23.25;CHF;DBIT;PMNT-IDDT-ESDD;Viseca Card Services SA;;;Lastschrift Viseca Card Services SA Monatsrechnung 06/2024;
LENA-000582;CH4400700110001234567;2024-07-23;2024-07-23;71.10;CHF;DBIT;PMNT-CCRD-POSD;Decathlon;;;Einkauf Decathlon Zürich Karte xxxx 4821;5651
LENA-000583;CH4400700110001234567;2024-07-23;2024-07-23;30.10;CHF;DBIT;PMNT-CCRD-POSD;Tibits;;;Einkauf Tibits Zürich Karte xxxx 4821;5812
LENA-000584;CH4400700110001234567;2024-07-24;2024-07-24;32.70;CHF;DBIT;PMNT-CCRD-POSD;Lidl;;;Einkauf Lidl Winterthur Karte xxxx 4821;5411
LENA-000585;CH4400700110001234567;2024-07-25;2024-07-25;12.85;CHF;DBIT;PMNT-CCRD-POSD;;;;TWINT *Bäckerei Hug;
LENA-000586;CH4400700110001234567;2024-07-25;2024-07-25;6823.75;CHF;CRDT;PMNT-RCDT-SALA;Limmat Data Solutions AG;CH9300762011623852957;;Gutschrift Lohn Juli 2024;
LENA-000587;CH4400700110001234567;2024-07-26;2024-07-26;500.00;CHF;DBIT;PMNT-ICDT-BOOK;;CH7100700110009876543;;Übertrag auf Sparkonto;
LENA-000588;CH7100700110009876543;2024-07-26;2024-07-26;500.00;CHF;CRDT;PMNT-RCDT-BOOK;;CH4400700110001234567;;Übertrag auf Sparkonto;
LENA-000589;CH4400700110001234567;2024-07-29;2024-07-29;1020.00;CHF;DBIT;PMNT-ICDT-STDO;Steueramt der Stadt Zürich;;;Dauerauftrag Steuern Ratenzahlung;
LENA-000590;CH4400700110001234567;2024-07-29;2024-07-29;67.25;CHF;DBIT;PMNT-CCRD-POSD;Aldi Suisse;;;Einkauf Aldi Suisse Winterthur Karte xxxx 4821;5411
LENA-000591;CH4400700110001234567;2024-07-29;2024-07-29;54.70;CHF;DBIT;PMNT-CCRD-POSD;Orell Füssli;;;Einkauf Orell Füssli Zürich Karte xxxx 4821;
LENA-000592;CH4400700110001234567;2024-07-29;2024-07-29;25.80;CHF;DBIT;PMNT-CCRD-POSD;Hallenbad City;;;Einkauf Hallenbad City Zürich Karte xxxx 4821;
LENA-000593;CH4400700110001234567;2024-07-29;2024-07-29;3.00;CHF;DBIT;ACMT-MDOP-CHRG;;;;Preis für Kontoführung;
LENA-000594;CH4400700110001234567;2024-08-01;2024-08-01;1850.00;CHF;DBIT;PMNT-ICDT-STDO;Immobilien Verwaltung Seefeld AG;;;Dauerauftrag Miete Wohnung Josefstrasse 12;
LENA-000595;CH4400700110001234567;2024-08-01;2024-08-01;150.00;CHF;DBIT;PMNT-ICDT-STDO;Immobilien Verwaltung Seefeld AG;;;Dauerauftrag Einstellplatz Nr. 17;
LENA-000596;CH4400700110001234567;2024-08-01;2024-08-01;8.35;CHF;DBIT;PMNT-CCRD-POSD;SBB Mobile;;;Einkauf SBB Mobile Zürich Karte xxxx 4821;4111
LENA-000597;CH4400700110001234567;2024-08-05;2024-08-05;389.00;CHF;DBIT;PMNT-IDDT-ESDD;Helsana Versicherungen AG;;;LSV Prämie Grundversicherung 08/2024;
LENA-000598;CH4400700110001234567;2024-08-05;2024-08-05;90.00;CHF;DBIT;PMNT-CCRD-POSD;Migrol Tankstelle;;;Einkauf Migrol Tankstelle Zürich Karte xxxx 4821;5541
LENA-000599;CH4400700110001234567;2024-08-05;2024-08-05;89.00;CHF;DBIT;PMNT-IDDT-ESDD;Update Fitness AG;;;LSV Update Fitness Abo;
LENA-000600;CH4400700110001234567;2024-08-05;2024-08-05;56.45;CHF;DBIT;PMNT-CCRD-POSD;Socar Tankstelle;;;Einkauf Socar Tankstelle Zürich Karte xxxx 4821;5541
LENA-000601;CH4400700110001234567;2024-08-05;2024-08-05;45.30;CHF;DBIT;PMNT-CCRD-POSD;Starbucks;;;Einkauf Starbucks Zürich Karte xxxx 4821;5812
LENA-000602;CH4400700110001234567;2024-08-06;2024-08-06;417.65;CHF;DBIT;PMNT-CCRD-POSD;Manor;;;Einkauf Manor Zürich Karte xxxx 4821;5651
LENA-000603;CH4400700110001234567;2024-08-07;2024-08-07;13.05;CHF;DBIT;PMNT-CCRD-POSD;ZVV Ticketautomat;;;Einkauf ZVV Ticketautomat Zürich Karte xxxx 4821;4111
LENA-000604;CH4400700110001234567;2024-08-08;2024-08-08;49.90;CHF;DBIT;PMNT-IDDT-ESDD;Sunrise GmbH;;;LSV Sunrise Mobile Abo;
LENA-000605;CH4400700110001234567;2024-08-08;2024-08-08;8.10;CHF;DBIT;PMNT-CCRD-POSD;Coop;;;Einkauf Coop Winterthur Karte xxxx 4821;5411
